學號,院別碼,學院名,departmentNum,系所名,score,入學管道碼,入學管道,scoreStratified
410040286,KG,教育學院,4,圖書資訊學系,84,B2D,申請入學學士班,80~89分
410040298,KG,教育學院,4,圖書資訊學系,83,B2D,申請入學學士班,80~89分
410040303,KG,教育學院,4,圖書資訊學系,81,B2D,申請入學學士班,80~89分
410040315,KG,教育學院,4,圖書資訊學系,77,B2D,申請入學學士班,70~79分
410040327,KG,教育學院,4,圖書資訊學系,83,B2D,申請入學學士班,80~89分
410040339,KG,教育學院,4,圖書資訊學系,88,B2D,申請入學學士班,80~89分
410040341,KG,教育學院,4,圖書資訊學系,81,B2D,申請入學學士班,80~89分
410040353,KG,教育學院,4,圖書資訊學系,78,B2D,申請入學學士班,70~79分
410040365,KG,教育學院,4,圖書資訊學系,75,B2D,申請入學學士班,70~79分
410040377,KG,教育學院,4,圖書資訊學系,76,B2D,申請入學學士班,70~79分
410040389,KG,教育學院,4,圖書資訊學系,86,B2D,申請入學學士班,80~89分
410040391,KG,教育學院,4,圖書資訊學系,83,B2D,申請入學學士班,80~89分
410040406,KG,教育學院,4,圖書資訊學系,82,B2D,申請入學學士班,80~89分
410040418,KG,教育學院,4,圖書資訊學系,86,B2D,申請入學學士班,80~89分
410040420,KG,教育學院,4,圖書資訊學系,69,B2D,申請入學學士班,60~69分
410040432,KG,教育學院,4,圖書資訊學系,85,B2G,申請入學離島生,80~89分
410040468,KG,教育學院,4,圖書資訊學系,61,B1D,學士班指考,60~69分
410040470,KG,教育學院,4,圖書資訊學系,83,B1D,學士班指考,80~89分
410040482,KG,教育學院,4,圖書資訊學系,86,B1D,學士班指考,80~89分
410040494,KG,教育學院,4,圖書資訊學系,73,B1D,學士班指考,70~79分
410040509,KG,教育學院,4,圖書資訊學系,83,B1D,學士班指考,80~89分
410040511,KG,教育學院,4,圖書資訊學系,77,B1D,學士班指考,70~79分
410040523,KG,教育學院,4,圖書資訊學系,73,B1D,學士班指考,70~79分
410040535,KG,教育學院,4,圖書資訊學系,89,B1D,學士班指考,80~89分
410040547,KG,教育學院,4,圖書資訊學系,91,B1D,學士班指考,90~100分
410040559,KG,教育學院,4,圖書資訊學系,45,B1D,學士班指考,0~59分
410040561,KG,教育學院,4,圖書資訊學系,91,B1D,學士班指考,90~100分
410040585,KG,教育學院,4,圖書資訊學系,79,B1D,學士班指考,70~79分
410040597,KG,教育學院,4,圖書資訊學系,65,B1D,學士班指考,60~69分
410040602,KG,教育學院,4,圖書資訊學系,75,B1D,學士班指考,70~79分
410040614,KG,教育學院,4,圖書資訊學系,70,B1D,學士班指考,70~79分
410040626,KG,教育學院,4,圖書資訊學系,88,B1D,學士班指考,80~89分
410040638,KG,教育學院,4,圖書資訊學系,71,B1D,學士班指考,70~79分
410050011,IG,傳播學院,5,影像傳播學系,82,B3A,分發入學僑生,80~89分
410050047,IG,傳播學院,5,影像傳播學系,77,B3A,分發入學僑生,70~79分
410050059,IG,傳播學院,5,影像傳播學系,78,B3A,分發入學僑生,70~79分
410050085,IG,傳播學院,5,影像傳播學系,73,B3A,分發入學僑生,70~79分
410050102,IG,傳播學院,5,影像傳播學系,84,B3A,分發入學僑生,80~89分
410050138,IG,傳播學院,5,影像傳播學系,78,B2B,申請入學外籍生,70~79分
410050140,IG,傳播學院,5,影像傳播學系,74,B2B,申請入學外籍生,70~79分
410050164,IG,傳播學院,5,影像傳播學系,80,B2B,申請入學外籍生,80~89分
410050188,IG,傳播學院,5,影像傳播學系,77,B2B,申請入學外籍生,70~79分
410050190,IG,傳播學院,5,影像傳播學系,87,B6C,繁星推薦一般考生,80~89分
410050205,IG,傳播學院,5,影像傳播學系,83,B6C,繁星推薦一般考生,80~89分
410050217,IG,傳播學院,5,影像傳播學系,87,B6C,繁星推薦一般考生,80~89分
410050229,IG,傳播學院,5,影像傳播學系,79,B6C,繁星推薦一般考生,70~79分
410050231,IG,傳播學院,5,影像傳播學系,84,B6C,繁星推薦一般考生,80~89分
410050243,IG,傳播學院,5,影像傳播學系,87,B6C,繁星推薦一般考生,80~89分
410050255,IG,傳播學院,5,影像傳播學系,81,B6C,繁星推薦一般考生,80~89分
410050267,IG,傳播學院,5,影像傳播學系,79,B6C,繁星推薦一般考生,70~79分
410050281,IG,傳播學院,5,影像傳播學系,84,B2D,申請入學學士班,80~89分
410050293,IG,傳播學院,5,影像傳播學系,83,B2D,申請入學學士班,80~89分
410050308,IG,傳播學院,5,影像傳播學系,83,B2D,申請入學學士班,80~89分
410050310,IG,傳播學院,5,影像傳播學系,80,B2D,申請入學學士班,80~89分
410050322,IG,傳播學院,5,影像傳播學系,77,B2D,申請入學學士班,70~79分
410050334,IG,傳播學院,5,影像傳播學系,64,B2D,申請入學學士班,60~69分
410050346,IG,傳播學院,5,影像傳播學系,56,B2D,申請入學學士班,0~59分
410050358,IG,傳播學院,5,影像傳播學系,74,B2D,申請入學學士班,70~79分
410050360,IG,傳播學院,5,影像傳播學系,84,B2D,申請入學學士班,80~89分
410050372,IG,傳播學院,5,影像傳播學系,78,B2D,申請入學學士班,70~79分
410050384,IG,傳播學院,5,影像傳播學系,78,B2D,申請入學學士班,70~79分
410050396,IG,傳播學院,5,影像傳播學系,72,B2D,申請入學學士班,70~79分
410050401,IG,傳播學院,5,影像傳播學系,80,B2D,申請入學學士班,80~89分
410050413,IG,傳播學院,5,影像傳播學系,84,B2D,申請入學學士班,80~89分
410050425,IG,傳播學院,5,影像傳播學系,76,B2D,申請入學學士班,70~79分
410050437,IG,傳播學院,5,影像傳播學系,80,B2D,申請入學學士班,80~89分
410050449,IG,傳播學院,5,影像傳播學系,57,B2E,申請入學原住民,0~59分
410050451,IG,傳播學院,5,影像傳播學系,77,B1D,學士班指考,70~79分
410050463,IG,傳播學院,5,影像傳播學系,74,B1D,學士班指考,70~79分
410050475,IG,傳播學院,5,影像傳播學系,66,B1D,學士班指考,60~69分
410050487,IG,傳播學院,5,影像傳播學系,69,B1D,學士班指考,60~69分
410050499,IG,傳播學院,5,影像傳播學系,82,B1D,學士班指考,80~89分
410050504,IG,傳播學院,5,影像傳播學系,80,B1D,學士班指考,80~89分
410050516,IG,傳播學院,5,影像傳播學系,83,B1D,學士班指考,80~89分
410050528,IG,傳播學院,5,影像傳播學系,69,B1D,學士班指考,60~69分
410050530,IG,傳播學院,5,影像傳播學系,81,B1D,學士班指考,80~89分
410050542,IG,傳播學院,5,影像傳播學系,80,B1D,學士班指考,80~89分
410050554,IG,傳播學院,5,影像傳播學系,83,B1D,學士班指考,80~89分
410050566,IG,傳播學院,5,影像傳播學系,68,B1D,學士班指考,60~69分
410050578,IG,傳播學院,5,影像傳播學系,89,B1D,學士班指考,80~89分
410050580,IG,傳播學院,5,影像傳播學系,80,B1D,學士班指考,80~89分
410050592,IG,傳播學院,5,影像傳播學系,85,B1D,學士班指考,80~89分
410050607,IG,傳播學院,5,影像傳播學系,79,B1D,學士班指考,70~79分
410050619,IG,傳播學院,5,影像傳播學系,85,B1D,學士班指考,80~89分
410050621,IG,傳播學院,5,影像傳播學系,85,B1D,學士班指考,80~89分
410050633,IG,傳播學院,5,影像傳播學系,83,B1D,學士班指考,80~89分
410050645,IG,傳播學院,5,影像傳播學系,83,B1D,學士班指考,80~89分
410050657,IG,傳播學院,5,影像傳播學系,73,B1D,學士班指考,70~79分
410050669,IG,傳播學院,5,影像傳播學系,86,B1D,學士班指考,80~89分
410050671,IG,傳播學院,5,影像傳播學系,72,B1D,學士班指考,70~79分
410050683,IG,傳播學院,5,影像傳播學系,82,B1D,學士班指考,80~89分
410050695,IG,傳播學院,5,影像傳播學系,57,B1D,學士班指考,0~59分
410050700,IG,傳播學院,5,影像傳播學系,82,B1D,學士班指考,80~89分
410050712,IG,傳播學院,5,影像傳播學系,86,B1D,學士班指考,80~89分
410050724,IG,傳播學院,5,影像傳播學系,88,B1D,學士班指考,80~89分
410050736,IG,傳播學院,5,影像傳播學系,70,B1D,學士班指考,70~79分
410050748,IG,傳播學院,5,影像傳播學系,83,B1D,學士班指考,80~89分
410050750,IG,傳播學院,5,影像傳播學系,82,B1D,學士班指考,80~89分
410050762,IG,傳播學院,5,影像傳播學系,82,B1D,學士班指考,80~89分
410050774,IG,傳播學院,5,影像傳播學系,85,B1D,學士班指考,80~89分
410060016,IG,傳播學院,6,新聞傳播學系,84,B3A,分發入學僑生,80~89分
410060078,IG,傳播學院,6,新聞傳播學系,90,B3A,分發入學僑生,90~100分
410060080,IG,傳播學院,6,新聞傳播學系,82,B6C,繁星推薦一般考生,80~89分
410060092,IG,傳播學院,6,新聞傳播學系,86,B6C,繁星推薦一般考生,80~89分
410060107,IG,傳播學院,6,新聞傳播學系,83,B6C,繁星推薦一般考生,80~89分
410060119,IG,傳播學院,6,新聞傳播學系,86,B6C,繁星推薦一般考生,80~89分
410060121,IG,傳播學院,6,新聞傳播學系,89,B6C,繁星推薦一般考生,80~89分
410060133,IG,傳播學院,6,新聞傳播學系,86,B6C,繁星推薦一般考生,80~89分
410060145,IG,傳播學院,6,新聞傳播學系,89,B6C,繁星推薦一般考生,80~89分
410060157,IG,傳播學院,6,新聞傳播學系,81,B6C,繁星推薦一般考生,80~89分
410060169,IG,傳播學院,6,新聞傳播學系,84,B6C,繁星推薦一般考生,80~89分
410060171,IG,傳播學院,6,新聞傳播學系,85,B2D,申請入學學士班,80~89分
410060183,IG,傳播學院,6,新聞傳播學系,88,B2D,申請入學學士班,80~89分
410060195,IG,傳播學院,6,新聞傳播學系,79,B2D,申請入學學士班,70~79分
410060200,IG,傳播學院,6,新聞傳播學系,79,B2D,申請入學學士班,70~79分
410060212,IG,傳播學院,6,新聞傳播學系,88,B2D,申請入學學士班,80~89分
410060224,IG,傳播學院,6,新聞傳播學系,86,B2D,申請入學學士班,80~89分
410060236,IG,傳播學院,6,新聞傳播學系,80,B2D,申請入學學士班,80~89分
410060250,IG,傳播學院,6,新聞傳播學系,77,B2D,申請入學學士班,70~79分
410060262,IG,傳播學院,6,新聞傳播學系,89,B2D,申請入學學士班,80~89分
410060274,IG,傳播學院,6,新聞傳播學系,80,B2D,申請入學學士班,80~89分
410060286,IG,傳播學院,6,新聞傳播學系,89,B2D,申請入學學士班,80~89分
410060298,IG,傳播學院,6,新聞傳播學系,79,B2D,申請入學學士班,70~79分
410060303,IG,傳播學院,6,新聞傳播學系,88,B2D,申請入學學士班,80~89分
410060315,IG,傳播學院,6,新聞傳播學系,74,B2D,申請入學學士班,70~79分
410060327,IG,傳播學院,6,新聞傳播學系,79,B2D,申請入學學士班,70~79分
410060339,IG,傳播學院,6,新聞傳播學系,45,B2D,申請入學學士班,0~59分
410060341,IG,傳播學院,6,新聞傳播學系,80,B2D,申請入學學士班,80~89分
410060353,IG,傳播學院,6,新聞傳播學系,83,B2D,申請入學學士班,80~89分
410060365,IG,傳播學院,6,新聞傳播學系,88,B2D,申請入學學士班,80~89分
410060377,IG,傳播學院,6,新聞傳播學系,81,B2E,申請入學原住民,80~89分
410060391,IG,傳播學院,6,新聞傳播學系,87,B3A,分發入學僑生,80~89分
410060406,IG,傳播學院,6,新聞傳播學系,82,B1D,學士班指考,80~89分
410060418,IG,傳播學院,6,新聞傳播學系,79,B1D,學士班指考,70~79分
410060420,IG,傳播學院,6,新聞傳播學系,77,B1D,學士班指考,70~79分
410060444,IG,傳播學院,6,新聞傳播學系,83,B1D,學士班指考,80~89分
410060456,IG,傳播學院,6,新聞傳播學系,83,B1D,學士班指考,80~89分
410060468,IG,傳播學院,6,新聞傳播學系,73,B1D,學士班指考,70~79分
410060470,IG,傳播學院,6,新聞傳播學系,76,B1D,學士班指考,70~79分
410060482,IG,傳播學院,6,新聞傳播學系,79,B1D,學士班指考,70~79分
410060494,IG,傳播學院,6,新聞傳播學系,84,B1D,學士班指考,80~89分
410060509,IG,傳播學院,6,新聞傳播學系,84,B1D,學士班指考,80~89分
410060511,IG,傳播學院,6,新聞傳播學系,81,B1D,學士班指考,80~89分
410060523,IG,傳播學院,6,新聞傳播學系,73,B1D,學士班指考,70~79分
410060535,IG,傳播學院,6,新聞傳播學系,92,B1D,學士班指考,90~100分
410060547,IG,傳播學院,6,新聞傳播學系,59,B1D,學士班指考,0~59分
410060559,IG,傳播學院,6,新聞傳播學系,83,B1D,學士班指考,80~89分
410060573,IG,傳播學院,6,新聞傳播學系,78,B1D,學士班指考,70~79分
410060585,IG,傳播學院,6,新聞傳播學系,83,B1D,學士班指考,80~89分
410060597,IG,傳播學院,6,新聞傳播學系,76,B1D,學士班指考,70~79分
410060614,IG,傳播學院,6,新聞傳播學系,77,B1D,學士班指考,70~79分
410060626,IG,傳播學院,6,新聞傳播學系,53,B1D,學士班指考,0~59分
410060638,IG,傳播學院,6,新聞傳播學系,64,B1D,學士班指考,60~69分
410060640,IG,傳播學院,6,新聞傳播學系,80,B1D,學士班指考,80~89分
410060652,IG,傳播學院,6,新聞傳播學系,78,B1D,學士班指考,70~79分
410060664,IG,傳播學院,6,新聞傳播學系,73,B1D,學士班指考,70~79分
410060676,IG,傳播學院,6,新聞傳播學系,76,B1D,學士班指考,70~79分
410060688,IG,傳播學院,6,新聞傳播學系,63,B1D,學士班指考,60~69分
410070035,IG,傳播學院,7,廣告傳播學系,78,B3A,分發入學僑生,70~79分
410070047,IG,傳播學院,7,廣告傳播學系,74,B3A,分發入學僑生,70~79分
410070073,IG,傳播學院,7,廣告傳播學系,65,B3A,分發入學僑生,60~69分
410070085,IG,傳播學院,7,廣告傳播學系,86,B3A,分發入學僑生,80~89分
410070097,IG,傳播學院,7,廣告傳播學系,40,B2A,申請入學僑生,0~59分
410070102,IG,傳播學院,7,廣告傳播學系,76,B2A,申請入學僑生,70~79分
410070114,IG,傳播學院,7,廣告傳播學系,78,B2B,申請入學外籍生,70~79分
410070126,IG,傳播學院,7,廣告傳播學系,78,B2B,申請入學外籍生,70~79分
410070140,IG,傳播學院,7,廣告傳播學系,48,B2B,申請入學外籍生,0~59分
410070152,IG,傳播學院,7,廣告傳播學系,81,B6C,繁星推薦一般考生,80~89分
410070164,IG,傳播學院,7,廣告傳播學系,88,B6C,繁星推薦一般考生,80~89分
410070176,IG,傳播學院,7,廣告傳播學系,82,B6C,繁星推薦一般考生,80~89分
410070188,IG,傳播學院,7,廣告傳播學系,88,B6C,繁星推薦一般考生,80~89分
410070190,IG,傳播學院,7,廣告傳播學系,87,B6C,繁星推薦一般考生,80~89分
410070205,IG,傳播學院,7,廣告傳播學系,84,B6C,繁星推薦一般考生,80~89分
410070217,IG,傳播學院,7,廣告傳播學系,86,B6C,繁星推薦一般考生,80~89分
410070229,IG,傳播學院,7,廣告傳播學系,84,B6C,繁星推薦一般考生,80~89分
410070231,IG,傳播學院,7,廣告傳播學系,81,B6C,繁星推薦一般考生,80~89分
410070243,IG,傳播學院,7,廣告傳播學系,76,B2D,申請入學學士班,70~79分
410070255,IG,傳播學院,7,廣告傳播學系,84,B2D,申請入學學士班,80~89分
410070267,IG,傳播學院,7,廣告傳播學系,74,B2D,申請入學學士班,70~79分
410070279,IG,傳播學院,7,廣告傳播學系,81,B2D,申請入學學士班,80~89分
410070281,IG,傳播學院,7,廣告傳播學系,90,B2D,申請入學學士班,90~100分
410070293,IG,傳播學院,7,廣告傳播學系,68,B2D,申請入學學士班,60~69分
410070308,IG,傳播學院,7,廣告傳播學系,81,B2D,申請入學學士班,80~89分
410070310,IG,傳播學院,7,廣告傳播學系,80,B2D,申請入學學士班,80~89分
410070322,IG,傳播學院,7,廣告傳播學系,77,B2D,申請入學學士班,70~79分
410070346,IG,傳播學院,7,廣告傳播學系,84,B2D,申請入學學士班,80~89分
410070358,IG,傳播學院,7,廣告傳播學系,83,B2D,申請入學學士班,80~89分
410070360,IG,傳播學院,7,廣告傳播學系,80,B2D,申請入學學士班,80~89分
410070372,IG,傳播學院,7,廣告傳播學系,75,B2D,申請入學學士班,70~79分
410070384,IG,傳播學院,7,廣告傳播學系,72,B2D,申請入學學士班,70~79分
410070396,IG,傳播學院,7,廣告傳播學系,78,B2D,申請入學學士班,70~79分
410070401,IG,傳播學院,7,廣告傳播學系,83,B2D,申請入學學士班,80~89分
410070413,IG,傳播學院,7,廣告傳播學系,80,B2D,申請入學學士班,80~89分
410070437,IG,傳播學院,7,廣告傳播學系,81,B2D,申請入學學士班,80~89分
410070449,IG,傳播學院,7,廣告傳播學系,83,B2D,申請入學學士班,80~89分
410070451,IG,傳播學院,7,廣告傳播學系,77,B2D,申請入學學士班,70~79分
410070463,IG,傳播學院,7,廣告傳播學系,79,B2D,申請入學學士班,70~79分
410070475,IG,傳播學院,7,廣告傳播學系,71,B2D,申請入學學士班,70~79分
410070487,IG,傳播學院,7,廣告傳播學系,75,B2E,申請入學原住民,70~79分
410070499,IG,傳播學院,7,廣告傳播學系,79,B1D,學士班指考,70~79分
410070504,IG,傳播學院,7,廣告傳播學系,83,B1D,學士班指考,80~89分
410070516,IG,傳播學院,7,廣告傳播學系,77,B1D,學士班指考,70~79分
